customer_id,signup_month,tenure_months,plan_type,monthly_fee,num_profiles,watch_hours_last_month,binge_days_last_month,last_login_days_ago,auto_renew,genre_pref,has_kids_profile,device_type,num_devices_used,support_tickets_last_3mo,avg_watch_session_min,ads_watched_last_month,payment_method,is_churned
OTT1226,Jun,23,Standard,199,3,33.4,7,16,,Documentary,Yes,,4,0,49.3,30,UPI,0
OTT1227,Apr,2,Standard,199,2,42.9,5,18,Yes,Horror,No,Smart TV,4,0,52.5,19,UPI,1
OTT1228,Apr,10,Premium,399,2,25.8,9,14,Yes,Action,No,Tablet,4,1,34.0,52,Credit Card,1
OTT1229,Jun,16,Standard,599,2,20.2,1,2,Yes,Comedy,No,Tablet,3,2,63.4,37,UPI,0
OTT1230,Apr,22,Basic,399,4,75.1,3,6,Yes,Sci-Fi,No,Laptop,1,0,33.1,39,UPI,0
OTT1231,Apr,16,Premium,199,4,33.5,9,0,No,Documentary,No,Mobile,5,1,82.8,6,Credit Card,0
OTT1232,Jul,33,Basic,399,1,39.7,3,6,Yes,Sci-Fi,Yes,Smart TV,,0,54.6,20,Net Banking,0
OTT1233,Jul,24,Standard,399,2,18.7,3,25,Yes,Documentary,No,Tablet,1,0,81.2,19,Credit Card,1
OTT1234,Jul,25,Standard,399,5,60.9,5,30,No,Sci-Fi,No,Tablet,5,2,63.6,18,UPI,1
OTT1235,Jan,11,Standard,599,4,30.5,0,0,Yes,Comedy,No,Smart TV,1,1,103.7,58,UPI,1
OTT1236,Jan,12,Standard,399,5,37.2,,12,Yes,Action,No,Laptop,2,0,5.0,40,UPI,1
OTT1237,May,6,Basic,599,4,32.5,0,27,Yes,Sci-Fi,No,Mobile,4,0,11.2,0,Net Banking,1
OTT1238,Jul,4,Basic,399,5,44.5,4,15,Yes,Drama,No,Tablet,,0,80.0,,UPI,1
OTT1239,Jun,13,Premium,199,4,42.5,9,18,Yes,Horror,No,Smart TV,3,0,35.6,16,Credit Card,0
OTT1240,Jan,2,Basic,599,3,45.3,6,24,Yes,Action,No,Tablet,3,1,65.9,56,Net Banking,1
OTT1241,Jul,11,Standard,399,4,26.7,0,24,,Comedy,Yes,Mobile,5,0,61.5,17,Debit Card,1
OTT1242,Jan,27,Standard,399,5,30.6,3,,Yes,Documentary,No,Mobile,2,0,70.5,50,Credit Card,1
OTT1243,Jun,33,Standard,599,4,12.7,6,3,Yes,,No,Tablet,1,0,46.1,6,Debit Card,0
OTT1244,Feb,24,Standard,199,5,61.6,5,2,Yes,Sci-Fi,No,Tablet,4,1,51.1,10,Debit Card,0
OTT1245,Mar,22,Basic,599,1,9.7,5,4,No,Comedy,No,Smart TV,5,1,59.6,6,Debit Card,1
OTT1246,May,23,Basic,399,4,14.3,4,6,Yes,Sci-Fi,No,Tablet,5,0,64.2,48,Debit Card,1
OTT1247,May,1,Basic,399,4,19.6,6,13,Yes,Comedy,No,Smart TV,4,0,54.7,29,Credit Card,1
OTT1248,Feb,24,Standard,199,2,24.9,2,1,Yes,Comedy,Yes,Smart TV,4,1,27.5,39,Credit Card,0
OTT1249,Mar,13,Basic,199,,36.4,4,23,Yes,Sci-Fi,Yes,Tablet,2,,54.3,53,UPI,1
OTT1250,Jul,18,Basic,199,2,55.0,,28,Yes,Action,No,Tablet,4,1,58.3,36,UPI,1
OTT1251,Jan,7,Premium,599,1,42.8,0,23,No,Comedy,No,Mobile,2,1,98.8,12,Debit Card,1
OTT1252,May,4,Standard,399,1,29.7,9,7,No,Sci-Fi,No,Smart TV,2,1,37.5,27,Net Banking,1
OTT1253,Mar,20,Standard,599,2,29.6,0,8,No,Documentary,Yes,Mobile,1,1,90.4,23,UPI,0
OTT1254,Jun,10,Basic,199,2,67.3,1,24,Yes,Action,Yes,Tablet,5,1,74.9,24,UPI,1
OTT1255,Apr,7,Standard,399,1,8.7,9,12,Yes,Drama,Yes,Smart TV,4,2,58.1,28,Net Banking,1
OTT1256,May,25,Standard,599,4,14.5,3,1,No,Comedy,No,Smart TV,4,1,89.7,29,Credit Card,0
OTT1257,Jul,19,Standard,599,4,23.1,6,24,No,Drama,Yes,Laptop,2,1,55.1,53,Net Banking,1
OTT1258,Jul,20,Standard,599,5,17.2,7,20,Yes,Comedy,,Mobile,5,2,5.0,39,Net Banking,1
OTT1259,Mar,29,Basic,599,4,40.2,6,13,Yes,Sci-Fi,No,Tablet,3,0,53.0,43,Debit Card,0
OTT1260,Apr,5,Basic,399,5,39.6,0,21,Yes,,No,Mobile,1,0,70.8,47,UPI,1
OTT1261,Jul,30,Basic,599,2,43.7,8,7,No,Sci-Fi,No,Tablet,2,0,62.4,53,Net Banking,0
OTT1262,Apr,28,Basic,399,2,48.0,3,24,No,Documentary,Yes,Smart TV,2,0,42.4,54,Debit Card,1
OTT1263,Jul,28,Premium,399,3,21.3,5,20,Yes,Horror,No,Tablet,2,1,31.5,53,Credit Card,1
OTT1264,Jun,26,Standard,599,4,43.0,2,1,Yes,Documentary,No,Tablet,3,1,81.1,43,UPI,0
OTT1265,Jan,1,Basic,399,5,36.1,8,7,Yes,Sci-Fi,No,Laptop,3,1,19.4,44,Net Banking,1
OTT1266,Jun,11,Standard,599,1,42.1,3,26,Yes,Comedy,No,Mobile,,0,53.3,7,Net Banking,1
OTT1267,Mar,1,Basic,199,2,23.0,1,13,Yes,Comedy,No,Tablet,4,1,63.5,15,Debit Card,1
OTT1268,May,14,Basic,599,4,18.1,1,27,Yes,Comedy,No,Tablet,3,0,37.9,27,UPI,1
OTT1269,May,21,Basic,399,4,32.8,5,5,Yes,Drama,Yes,Smart TV,4,2,67.1,48,UPI,0
OTT1270,Mar,1,Basic,399,3,27.1,3,20,Yes,Comedy,No,Laptop,4,1,71.2,43,UPI,1
OTT1271,Feb,14,Standard,199,4,24.7,1,2,Yes,Comedy,No,Mobile,4,0,48.2,19,Debit Card,0
OTT1272,Feb,10,Standard,599,2,60.0,8,5,No,Documentary,Yes,Tablet,3,1,76.8,36,UPI,0
OTT1273,Jan,26,Standard,199,3,56.6,8,6,No,Drama,No,Laptop,5,2,69.5,38,UPI,0
OTT1274,Jan,35,Standard,599,2,75.7,1,6,No,Horror,No,Laptop,4,1,72.3,9,Debit Card,0
OTT1275,Jul,20,Premium,199,3,19.2,6,1,Yes,Drama,,Smart TV,,0,88.2,48,Net Banking,0
OTT1276,Jun,3,Basic,599,4,36.2,5,15,Yes,Comedy,No,Mobile,2,0,32.1,30,Debit Card,1
OTT1277,Feb,25,Standard,199,5,40.5,2,18,Yes,Horror,No,Tablet,1,1,13.0,34,UPI,0
OTT1278,Jul,24,Standard,599,1,50.3,9,28,Yes,Drama,No,Smart TV,4,1,84.0,37,UPI,1
OTT1279,Jun,6,Basic,199,3,28.2,9,3,Yes,Drama,No,Smart TV,1,1,51.6,55,Credit Card,1
OTT1280,Apr,2,Standard,199,5,5.5,4,,No,Action,No,Mobile,3,0,50.4,21,Credit Card,1
OTT1281,Jun,30,Basic,399,5,20.8,4,18,No,Drama,No,Smart TV,3,0,56.6,7,Debit Card,0
OTT1282,Jul,4,Basic,399,4,56.5,4,18,Yes,Drama,No,Mobile,2,0,22.9,6,Debit Card,1
OTT1283,,34,Basic,399,2,30.8,8,21,Yes,Action,Yes,Laptop,1,2,42.1,55,Credit Card,1
OTT1284,Feb,20,Premium,199,3,50.3,9,27,No,Action,No,,5,1,38.5,22,UPI,1
OTT1285,May,35,Standard,599,1,27.9,2,1,,Comedy,No,Tablet,5,0,40.1,8,Credit Card,0
OTT1286,Feb,18,Standard,199,5,25.6,1,17,No,Drama,No,Mobile,3,0,32.8,31,Credit Card,1
OTT1287,May,5,Basic,599,4,58.3,8,6,Yes,,No,Laptop,3,0,54.8,17,Net Banking,0
OTT1288,Jun,15,Standard,199,2,30.5,1,12,No,Documentary,No,Mobile,1,0,45.7,14,Net Banking,0
OTT1289,Jul,34,Standard,199,4,55.1,2,2,Yes,Horror,Yes,Mobile,1,0,97.7,36,,0
OTT1290,Jul,19,Standard,399,5,32.1,8,14,Yes,Sci-Fi,Yes,Laptop,1,0,57.7,41,Credit Card,0
OTT1291,May,21,Standard,599,4,71.0,7,0,No,Horror,No,Tablet,1,2,63.2,23,Net Banking,0
OTT1292,Apr,4,Premium,199,1,41.1,6,18,No,Action,No,Tablet,3,1,48.9,24,UPI,1
OTT1293,Jun,21,Basic,399,4,57.9,1,21,Yes,Horror,No,Mobile,5,1,59.8,27,Debit Card,1
OTT1294,Apr,,Premium,599,5,28.8,6,11,Yes,Documentary,No,Tablet,5,0,80.3,0,Debit Card,0
OTT1295,Jun,26,Basic,599,1,39.3,0,1,No,Action,No,Laptop,5,1,64.4,32,Debit Card,0
OTT1296,Apr,10,Standard,599,4,32.1,4,9,No,Action,No,Tablet,4,0,52.8,47,Credit Card,1
OTT1297,May,8,Standard,599,1,39.6,1,9,Yes,Comedy,No,Smart TV,2,1,28.7,44,Debit Card,0
OTT1298,May,18,Standard,199,3,43.5,0,29,Yes,,No,Smart TV,2,1,66.3,7,Credit Card,1
OTT1299,Jan,18,Basic,399,1,36.2,6,16,No,Sci-Fi,Yes,Smart TV,1,1,33.7,30,Credit Card,1
OTT1300,Jul,13,Standard,199,1,51.5,6,30,Yes,Drama,No,Mobile,5,4,33.7,59,Net Banking,1
OTT1301,Feb,2,,399,1,35.5,0,,Yes,Action,Yes,Mobile,2,0,21.5,39,Debit Card,1
OTT1302,Apr,10,Basic,199,4,35.8,6,,Yes,Drama,Yes,Laptop,1,,44.1,55,UPI,1
OTT1303,Mar,14,Standard,199,4,37.8,2,7,No,Documentary,No,Mobile,5,0,124.9,56,Debit Card,0
OTT1304,Mar,3,Basic,399,2,20.1,2,29,Yes,Drama,No,Laptop,4,0,68.9,27,Debit Card,1
OTT1305,May,1,Standard,399,1,22.1,2,20,Yes,Drama,Yes,Smart TV,4,3,30.8,52,Credit Card,1
OTT1306,Jan,15,Standard,599,1,16.8,1,9,Yes,Action,No,Smart TV,3,0,75.4,54,UPI,0
OTT1307,Jul,34,Premium,399,3,45.9,1,1,No,Horror,No,Smart TV,1,0,42.5,34,,0
OTT1308,Feb,10,Basic,399,5,45.6,2,29,Yes,Sci-Fi,No,Mobile,3,1,34.3,37,UPI,1
OTT1309,May,13,Basic,599,4,17.2,4,10,No,Sci-Fi,No,Smart TV,5,0,48.8,10,UPI,1
OTT1310,Feb,31,,199,2,43.3,0,28,Yes,Sci-Fi,No,Smart TV,5,1,51.7,8,Debit Card,1
OTT1311,May,25,Standard,199,3,38.2,6,4,No,Documentary,Yes,Tablet,2,0,59.3,9,Debit Card,0
OTT1312,Apr,21,Standard,599,2,15.6,2,23,Yes,Drama,No,Laptop,4,0,68.7,11,Debit Card,1
OTT1313,Jan,8,Basic,399,3,33.5,1,25,Yes,Horror,No,Smart TV,3,0,37.3,29,UPI,1
OTT1314,Apr,8,Premium,599,4,21.3,3,5,No,Comedy,No,Laptop,3,0,,26,UPI,1
OTT1315,Jun,18,Basic,199,5,40.6,6,5,Yes,Horror,No,Smart TV,2,0,43.3,17,Debit Card,0
OTT1316,Apr,17,Premium,599,1,43.8,6,18,Yes,Horror,Yes,Smart TV,3,0,26.1,21,Net Banking,1
OTT1317,Jul,10,Standard,399,4,24.7,5,0,Yes,Horror,No,Smart TV,5,0,51.5,27,UPI,0
OTT1318,Mar,12,Standard,599,3,29.5,9,1,Yes,Action,No,Mobile,2,2,26.2,53,Debit Card,1
OTT1319,Mar,5,Premium,599,4,39.7,0,9,Yes,Action,No,Laptop,5,0,68.2,39,Credit Card,1
OTT1320,Mar,20,Standard,599,2,23.4,4,14,Yes,Sci-Fi,No,Mobile,5,0,24.7,55,Debit Card,1
OTT1321,Mar,32,Premium,199,4,44.2,0,3,No,Drama,No,Tablet,2,0,38.9,29,UPI,0
OTT1322,Jun,34,Standard,599,5,48.1,4,0,Yes,Drama,Yes,Mobile,4,0,43.6,41,UPI,0
OTT1323,May,27,Standard,399,3,36.3,3,4,Yes,Documentary,No,Laptop,2,0,63.6,25,Credit Card,0
OTT1324,May,7,Basic,199,4,28.1,2,15,Yes,Drama,No,Mobile,1,0,67.5,39,Credit Card,1
OTT1325,Jan,16,Premium,199,3,18.7,0,14,Yes,Comedy,No,Laptop,5,2,63.0,32,Credit Card,1
OTT1326,Mar,15,Basic,199,1,36.6,4,23,No,Horror,No,Tablet,4,0,33.6,41,Credit Card,1
OTT1327,Mar,1,Premium,399,5,61.5,4,,Yes,Comedy,Yes,Mobile,4,1,42.4,37,Credit Card,1
OTT1328,May,18,Basic,399,3,29.7,6,29,Yes,Horror,Yes,Tablet,2,1,30.2,20,Debit Card,1
OTT1329,Feb,19,Basic,599,1,29.8,4,3,No,Drama,Yes,Mobile,4,0,53.8,1,,0
OTT1330,Jun,25,Standard,199,5,33.3,7,2,Yes,Comedy,No,Tablet,3,0,89.6,58,Net Banking,0
OTT1331,Jul,1,Basic,399,2,21.5,0,1,Yes,Horror,Yes,Smart TV,5,1,47.0,41,Net Banking,1
OTT1332,Apr,32,Standard,399,3,12.9,0,16,Yes,Comedy,Yes,Smart TV,4,0,34.5,55,Net Banking,0
OTT1333,Jan,32,Standard,199,3,41.7,7,28,No,Sci-Fi,Yes,Mobile,1,0,58.9,14,UPI,1
OTT1334,May,10,Basic,599,5,37.6,4,6,No,Comedy,No,Smart TV,1,0,54.5,51,Credit Card,0
OTT1335,May,31,Premium,399,1,9.2,6,3,No,Comedy,No,Laptop,1,0,68.9,15,Debit Card,0
OTT1336,Apr,21,Standard,,2,21.2,5,3,No,Horror,No,Tablet,5,1,52.3,15,UPI,0
OTT1337,Jul,1,Standard,199,3,23.4,9,14,Yes,Sci-Fi,No,Smart TV,1,1,58.2,5,UPI,1
OTT1338,Jan,24,Premium,199,4,58.9,0,14,No,Horror,No,Tablet,5,1,66.9,57,Net Banking,0
OTT1339,Jul,33,Standard,399,2,0.8,5,29,Yes,Action,No,Smart TV,4,1,53.5,22,UPI,1
OTT1340,May,,Standard,399,4,39.9,5,28,Yes,Action,No,Laptop,3,,80.2,49,,1
OTT1341,Mar,23,Standard,399,5,,0,13,Yes,Horror,Yes,Mobile,1,1,52.8,8,Net Banking,0
OTT1342,Mar,19,Premium,199,3,25.6,9,25,No,Sci-Fi,No,Tablet,4,3,,36,Net Banking,1
OTT1343,May,18,Standard,199,1,11.7,4,21,Yes,Sci-Fi,No,Smart TV,4,0,,19,Net Banking,1
OTT1344,Feb,33,Premium,199,3,34.8,5,24,No,Drama,No,Laptop,2,3,39.3,19,Debit Card,1
OTT1345,Feb,11,Basic,399,4,8.2,8,8,No,Horror,No,Laptop,2,,64.9,11,Net Banking,1
OTT1346,Feb,11,Basic,199,2,48.6,1,15,Yes,Sci-Fi,No,Smart TV,1,3,36.6,7,UPI,1
OTT1347,Jun,32,Standard,599,5,54.2,3,7,No,Horror,No,Tablet,5,1,35.4,17,UPI,0
OTT1348,Mar,35,Standard,199,1,46.6,4,3,Yes,Drama,No,Laptop,4,1,90.2,15,UPI,0
OTT1349,Jun,29,Premium,599,4,3.7,4,4,Yes,Action,No,Mobile,4,0,81.1,17,UPI,0
OTT1350,Mar,3,Premium,199,1,41.1,0,4,Yes,Documentary,No,Tablet,3,0,51.1,51,UPI,1
OTT1351,Apr,19,Basic,599,2,44.7,4,21,Yes,Horror,No,Tablet,3,1,80.6,6,Debit Card,1
OTT1352,Jul,4,Standard,199,5,26.5,,20,No,Action,No,Tablet,5,0,82.5,20,UPI,1
OTT1353,Feb,35,Basic,399,5,44.3,6,26,No,Documentary,No,Tablet,1,0,7.1,57,Net Banking,1
OTT1354,Apr,35,Standard,199,5,62.8,8,25,No,Sci-Fi,No,Tablet,3,1,73.3,22,UPI,1
OTT1355,May,11,Basic,399,3,38.9,5,10,No,Comedy,,Laptop,4,1,36.9,8,Debit Card,0
OTT1356,Jun,19,Basic,199,4,11.7,3,25,No,Sci-Fi,No,Laptop,4,3,72.3,53,Net Banking,1
OTT1357,Jul,25,Basic,399,1,25.7,6,23,No,Drama,No,Mobile,4,1,71.6,9,UPI,1
OTT1358,Jun,20,Basic,599,2,21.6,2,27,No,Horror,No,Mobile,4,0,47.5,49,Credit Card,1
OTT1359,Jul,21,Basic,399,3,55.0,2,13,No,Horror,,Tablet,2,0,82.2,13,Debit Card,0
OTT1360,May,11,Premium,399,4,49.1,6,13,Yes,Action,No,Mobile,4,1,90.2,2,UPI,0
OTT1361,Jan,16,Standard,399,5,7.6,1,8,Yes,Sci-Fi,No,Smart TV,3,1,68.3,,Credit Card,0
OTT1362,Jan,26,Basic,599,1,48.2,2,22,No,Documentary,No,,,2,57.7,0,Credit Card,0
OTT1363,Jul,10,Standard,399,5,24.2,4,7,Yes,Comedy,Yes,Tablet,2,1,62.5,31,Debit Card,0
OTT1364,Jan,7,,399,3,59.3,7,1,Yes,Horror,No,Mobile,2,,32.9,40,Credit Card,1
OTT1365,Jan,5,Standard,399,4,47.1,5,5,Yes,Drama,Yes,Smart TV,2,1,59.3,7,Debit Card,1
OTT1366,Jun,1,Premium,199,1,16.8,7,6,Yes,Drama,No,Mobile,1,1,62.0,20,Debit Card,1
OTT1367,Jun,30,Standard,199,4,35.7,4,1,Yes,Horror,No,Mobile,4,2,63.3,57,Credit Card,0
OTT1368,Mar,24,Premium,599,2,35.6,6,10,Yes,Action,No,Laptop,2,3,,50,UPI,1
OTT1369,Apr,20,,399,5,25.1,8,26,Yes,Action,No,Mobile,5,1,43.7,6,Debit Card,1
OTT1370,Jun,27,Standard,399,2,60.8,6,17,Yes,Action,Yes,Mobile,3,1,45.9,59,,0
OTT1371,Mar,15,Standard,199,4,29.0,1,19,Yes,Drama,No,Laptop,1,2,39.2,26,Credit Card,1
OTT1372,May,25,Standard,399,3,44.5,0,7,No,Action,No,Mobile,4,1,23.1,43,Credit Card,0
OTT1373,Jun,7,Basic,599,1,18.0,7,14,Yes,Comedy,Yes,Smart TV,4,0,36.6,55,Credit Card,1
OTT1374,Feb,33,Basic,599,,46.8,0,16,,Documentary,Yes,Smart TV,2,0,17.8,54,Debit Card,0
OTT1375,Feb,11,Basic,399,3,25.4,0,30,Yes,Sci-Fi,No,Mobile,3,0,58.3,11,Debit Card,1
OTT1376,Jul,13,Standard,399,4,40.3,0,23,Yes,Horror,No,Mobile,2,0,38.5,43,Net Banking,1
OTT1377,Apr,4,Basic,599,4,49.3,3,3,Yes,Comedy,No,Laptop,3,2,24.3,45,Debit Card,1
OTT1378,Apr,30,Premium,199,1,27.7,2,10,No,Action,Yes,Laptop,1,1,48.2,28,Credit Card,0
OTT1379,May,35,Standard,599,4,63.0,1,1,Yes,Comedy,No,Mobile,4,1,87.2,32,UPI,0
OTT1380,Mar,21,Standard,399,1,36.3,9,23,Yes,Horror,Yes,Mobile,5,0,41.2,54,Net Banking,1
OTT1381,Jul,3,Standard,399,1,23.2,9,25,Yes,Drama,Yes,Tablet,4,1,45.5,39,Debit Card,1
OTT1382,Feb,6,Basic,599,2,25.5,2,0,Yes,Sci-Fi,No,,1,0,83.9,24,Credit Card,1
OTT1383,Mar,3,Standard,399,1,,5,10,No,Horror,No,Mobile,1,2,,53,UPI,1
OTT1384,May,16,Basic,399,1,31.9,2,25,No,Documentary,No,Mobile,3,2,73.4,54,UPI,1
OTT1385,Mar,11,Basic,399,3,49.2,1,10,Yes,Comedy,No,Smart TV,3,0,53.8,53,Credit Card,0
OTT1386,Feb,8,Standard,599,5,49.9,4,15,Yes,Sci-Fi,Yes,Mobile,1,2,46.5,,Credit Card,1
OTT1387,Jun,26,Standard,599,2,20.7,4,4,Yes,Documentary,No,Mobile,2,2,51.4,23,Credit Card,0
OTT1388,May,10,Basic,199,4,45.5,0,4,Yes,Drama,Yes,Tablet,4,0,58.0,8,,0
OTT1389,Mar,33,Basic,199,4,38.2,1,,Yes,Horror,No,Smart TV,1,2,59.1,0,Debit Card,0
OTT1390,Mar,34,Standard,599,4,20.3,8,10,Yes,Drama,No,Mobile,2,0,27.7,48,Credit Card,0
OTT1391,Jul,29,,399,2,44.2,9,4,No,Comedy,No,Laptop,5,3,44.2,31,Credit Card,1
OTT1392,Mar,19,Basic,399,,37.8,3,30,Yes,Action,No,Mobile,3,1,54.7,58,Credit Card,1
OTT1393,Jul,25,Basic,399,5,13.5,4,19,No,Drama,Yes,Laptop,3,0,45.4,44,UPI,1
OTT1394,Mar,22,Standard,399,3,36.3,8,0,Yes,Sci-Fi,No,Tablet,,0,43.1,49,Credit Card,0
OTT1395,Apr,27,Basic,599,5,24.6,7,23,Yes,Documentary,No,Laptop,5,1,89.3,38,UPI,1
OTT1396,May,15,Basic,,3,2.7,4,5,Yes,Documentary,Yes,Mobile,2,2,98.0,51,Credit Card,1
OTT1397,May,27,Standard,199,3,19.8,1,16,Yes,Horror,Yes,Mobile,2,0,95.2,23,Debit Card,0
OTT1398,Mar,17,Standard,199,5,7.8,5,12,Yes,Comedy,No,Laptop,3,0,50.0,54,UPI,1
OTT1399,Mar,1,Standard,199,3,0.0,3,19,No,Drama,No,Mobile,4,0,47.6,10,Net Banking,1
OTT1400,Jul,7,Standard,399,3,60.6,,12,Yes,Documentary,No,Tablet,1,0,37.7,13,Net Banking,0
OTT1401,Jun,19,Basic,399,3,37.8,7,28,Yes,Action,No,Mobile,4,0,61.7,37,Net Banking,1
OTT1402,Apr,17,Basic,399,4,15.8,7,28,No,Horror,No,Tablet,2,0,47.8,0,Debit Card,1
OTT1403,Jun,7,Basic,399,2,45.9,9,19,No,Comedy,Yes,Smart TV,5,0,73.2,20,Credit Card,1
OTT1404,Jul,32,Basic,199,3,22.7,9,26,Yes,Comedy,No,Smart TV,3,1,41.2,,Debit Card,1
OTT1405,Feb,25,Standard,199,3,34.7,3,3,No,Comedy,Yes,Mobile,3,3,53.2,44,Debit Card,1
OTT1406,Apr,,Standard,599,1,32.4,,9,No,Comedy,No,Tablet,3,1,80.2,29,Credit Card,0
OTT1407,Mar,17,Standard,599,2,37.1,3,10,Yes,Drama,Yes,Tablet,2,3,37.9,18,Credit Card,1
OTT1408,Jul,11,Standard,199,2,33.5,0,1,No,Sci-Fi,Yes,Laptop,5,0,43.7,33,UPI,0
OTT1409,Mar,20,Premium,199,5,48.4,5,28,Yes,Documentary,Yes,Tablet,5,3,29.4,18,Debit Card,1
OTT1410,Mar,6,Premium,399,3,38.2,7,13,Yes,Sci-Fi,No,Mobile,3,1,38.5,30,Credit Card,1
OTT1411,Mar,3,Basic,199,2,15.7,7,23,No,Drama,No,Mobile,3,0,70.7,48,Credit Card,1
OTT1412,Apr,27,Basic,399,1,55.1,7,20,Yes,Comedy,No,Tablet,5,0,47.6,25,Net Banking,0
OTT1413,Mar,3,Standard,599,2,,3,13,No,Documentary,Yes,Tablet,1,2,72.9,22,UPI,1
OTT1414,Feb,10,Premium,599,3,40.3,3,0,Yes,Horror,No,Mobile,3,0,44.4,25,Credit Card,1
OTT1415,Jan,10,Standard,599,5,53.0,5,22,Yes,Drama,No,Laptop,3,0,80.7,59,Credit Card,1
OTT1416,Jul,31,Basic,199,5,30.7,6,8,Yes,Comedy,Yes,Laptop,4,1,22.1,57,Net Banking,0
OTT1417,Feb,6,Standard,199,4,14.0,8,29,Yes,Horror,No,Smart TV,3,0,67.1,52,UPI,1
OTT1418,Jun,24,Basic,599,5,30.5,1,7,No,Documentary,No,Smart TV,5,1,58.8,47,Credit Card,0
OTT1419,Mar,15,Basic,599,1,55.9,6,5,No,Sci-Fi,Yes,Laptop,5,1,49.2,1,Debit Card,0
OTT1420,Apr,15,Standard,599,5,4.8,0,6,No,Action,No,Smart TV,1,0,22.4,29,Debit Card,1
OTT1421,Jun,3,Standard,599,4,26.2,3,20,Yes,Documentary,No,Laptop,5,3,45.0,8,Debit Card,1
OTT1422,Mar,34,Standard,599,2,41.3,5,5,Yes,Documentary,No,Laptop,1,0,52.8,4,Credit Card,0
OTT1423,Jun,19,Standard,599,4,20.1,1,17,Yes,Comedy,No,Smart TV,5,0,65.2,51,Debit Card,0
OTT1424,,30,Premium,399,2,46.6,7,22,Yes,Sci-Fi,No,Mobile,2,0,63.9,12,Net Banking,1
OTT1425,Jun,34,Standard,199,4,30.3,3,12,Yes,Documentary,No,Tablet,1,0,39.4,10,Credit Card,0
OTT1426,Jul,21,Premium,399,1,8.1,8,7,No,Sci-Fi,Yes,Mobile,1,0,56.2,29,UPI,1
OTT1427,Jan,3,Standard,399,5,28.8,8,8,Yes,Drama,Yes,Laptop,2,1,44.3,17,Net Banking,1
OTT1428,Jul,33,Standard,199,1,37.7,3,14,Yes,Action,No,Smart TV,1,0,46.1,51,Net Banking,0
OTT1429,May,17,Basic,399,1,21.5,9,6,Yes,Comedy,No,Tablet,1,1,41.3,34,Net Banking,1
OTT1430,Feb,34,Basic,599,5,10.2,8,19,Yes,Comedy,No,Mobile,2,1,66.5,1,UPI,1
OTT1431,Jan,34,Standard,399,1,35.3,2,10,Yes,Documentary,No,Mobile,2,1,64.4,55,UPI,0
OTT1432,Mar,19,Basic,599,3,34.4,7,5,Yes,Documentary,No,Smart TV,1,2,49.1,9,Net Banking,0
OTT1433,Apr,1,Standard,199,1,43.0,1,21,Yes,Documentary,No,Laptop,2,0,22.8,53,UPI,1
OTT1434,Jul,7,Standard,199,4,59.1,6,22,Yes,Action,No,Smart TV,4,0,83.7,24,Credit Card,1
OTT1435,Jun,22,Basic,599,1,17.0,3,11,Yes,Drama,No,Laptop,5,0,71.0,14,Debit Card,0
OTT1436,Apr,33,Standard,399,5,5.8,7,20,Yes,Sci-Fi,Yes,Smart TV,2,0,59.1,19,Credit Card,1
OTT1437,May,6,Premium,599,3,37.3,2,27,Yes,Documentary,Yes,Laptop,5,1,78.1,54,Credit Card,1
OTT1438,Jul,3,Premium,399,5,27.3,1,3,Yes,Sci-Fi,No,Mobile,1,0,45.1,9,Net Banking,1
OTT1439,Jun,35,Standard,199,2,73.3,9,23,Yes,Horror,Yes,Mobile,1,1,30.2,23,Debit Card,1
OTT1440,Jan,16,Standard,599,5,5.3,9,3,Yes,Sci-Fi,No,Laptop,1,2,80.3,18,UPI,1
OTT1441,Feb,26,Basic,399,1,25.7,8,7,No,Sci-Fi,No,Laptop,2,2,57.6,54,UPI,0
OTT1442,Jul,34,Basic,399,2,23.8,0,3,Yes,Documentary,No,Mobile,1,1,65.4,56,Net Banking,0
OTT1443,Jun,35,Premium,599,5,26.7,9,18,Yes,Documentary,Yes,Laptop,1,1,78.0,49,UPI,0
OTT1444,Apr,5,Standard,399,3,34.5,7,8,Yes,Horror,,Tablet,4,2,72.0,0,Debit Card,1
OTT1445,Feb,18,Basic,399,2,30.5,3,12,No,Sci-Fi,No,Laptop,1,0,19.1,34,Net Banking,0
OTT1446,Jul,24,Basic,399,4,14.8,5,2,No,Action,No,,2,0,10.5,18,UPI,0
OTT1447,Mar,30,Premium,599,2,46.0,2,15,Yes,Action,No,Tablet,4,0,28.1,38,Net Banking,0
OTT1448,Apr,,Premium,399,2,35.6,5,15,No,Action,No,Smart TV,1,0,83.8,1,Credit Card,0
OTT1449,Jun,18,Standard,399,1,16.3,6,12,No,Documentary,No,Smart TV,5,0,15.3,35,Net Banking,1
OTT1450,Apr,16,Basic,599,5,6.7,8,19,Yes,Action,No,Mobile,4,0,57.6,34,Net Banking,1
OTT1451,Jan,18,Standard,199,2,34.3,6,2,Yes,Documentary,No,Smart TV,5,0,57.2,35,UPI,1
OTT1452,May,27,Premium,399,2,31.7,8,8,Yes,Documentary,No,Smart TV,5,1,60.2,29,UPI,0
OTT1453,Mar,1,Premium,599,2,16.4,0,1,Yes,Drama,Yes,Mobile,2,1,109.9,52,Net Banking,1
OTT1454,Jun,11,Basic,199,5,17.8,5,4,Yes,Horror,No,Laptop,3,0,37.7,29,UPI,1
